Latitude,Longitude,Nearest City,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Area (m2),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
27.213146246265477,85.96118787215266,Darbhanga,343.4646279587892,22.50475606876286,80.01860805555614,3254.4260708311817,9.573416364859149,2384.7400320573643,25000000,Desert,Sandy,1085.179337230394,1,1,1
17.03962120659292,74.73188347120453,Sangli-Miraj,109.10550220148558,30.215243070542485,56.609333786460425,1244.7912960293843,1.6295700737502468,242.04140797137862,118000000,Agricultural,Loam,1232.3500426746202,1,1,0
23.081972614156513,68.02734823329722,Jamnagar,144.7130244285389,27.574660189219728,40.513369153931805,1187.4461251338807,5.218780421943571,814.2085818784615,116000000,Agricultural,Silt,2172.3637353013883,1,0,1
23.85459810095511,89.95736682891574,Agartala,133.50387699455217,31.72828926125424,76.14561214368861,1466.6689738794282,1.6188269470379624,1410.2484621319468,76000000,Urban,Sandy,529.3556865184584,0,0,0
13.360779210240285,96.57101245142172,Port Blair,3.714945321039252,30.25494181750636,28.691113679685,1045.6056173021366,1.4299192280798736,285.656304030267,21000000,Water Body,Peat,9834.493187247086,0,0,1
36.1179542051722,91.48748048887663,Along,155.33357093753054,24.894383754499856,65.36409823709316,1833.6017378714253,3.9808659138277194,807.2368525082484,10000000,Agricultural,Clay,3465.997783893958,1,0,1
30.478851877472323,81.34599192654184,Rampur,248.1298745771249,30.326809666985554,78.84115266782221,2735.919322179606,7.342193631776392,91.34185230303679,25000000,Forest,Peat,143.40448351995593,1,0,1
35.24546930536148,94.20925058057409,Along,140.87335184711267,28.500813865696934,53.3236845164282,2054.5847702231717,3.7059488794962876,2803.420253529522,10000000,Urban,Sandy,896.2325284505989,1,0,0
33.94999316240182,79.88558252043215,Leh,88.7388769433914,28.769173817564823,66.30481535670069,1364.5895031587825,1.9767216537555068,47.93443099707794,45000000,Urban,Peat,1070.6518636913809,1,1,0
25.339099385521468,83.22308844306056,Varanasi,141.23409832897627,34.8026884504396,81.76130276815043,1482.5607173918302,4.408141704660624,461.2514279562744,112000000,Forest,Loam,31.021205665665036,1,0,0
34.73435281567039,81.83676325447482,Leh,43.558536645342976,42.88409016063325,39.052851797454124,888.6220537003671,1.1706490627287525,615.7103161332705,45000000,Water Body,Sandy,10000.0,0,1,0
10.566282559505666,80.98109230730023,Ozhukarai,21.26264245033091,16.51725897245723,50.3016710708219,240.78874002548076,0.8259047783896039,1250.3556544385683,15000000,Agricultural,Silt,984.2980212108953,1,0,0
13.68350301015521,90.48053230952327,Port Blair,131.94708702868184,35.733048397271766,49.91583029669102,1578.462638205369,3.220319121401138,103.29328020795869,21000000,Agricultural,Loam,159.0363423805371,0,0,0
9.311591378405604,83.27629831081526,Ozhukarai,199.7015388236077,31.85484394077782,83.16898946421753,2146.3990177461264,5.327581413472854,465.00987804949744,15000000,Water Body,Sandy,6266.389646391865,0,0,1
17.434579592134668,77.18479653873126,Gulbarga,198.8537563961,23.549955158373027,82.47629783269657,2617.6878012851,6.542327525636856,285.01038823679494,179000000,Forest,Silt,351.25894571895833,0,0,1
19.27164140099498,75.48658686209588,Aurangabad,361.15816894336854,25.824521961658732,100.0,3259.5807926147377,9.017910695702259,299.18561304460457,139000000,Urban,Sandy,1825.2673592704239,1,1,1
15.869121921442982,69.09467219205557,Panaji,81.75926428396578,33.292377016833726,35.69940240085823,1024.3611082881698,3.263978973571544,1206.9067054610375,8000000,Urban,Loam,1360.6650346855288,1,0,1
32.03338776540595,84.91265969460834,Gorakhpur,85.31984775771846,28.303214077299792,47.37226963285918,576.2977666362318,2.461433079278389,4.380728400604636,147000000,Forest,Sandy,243.6012055109008,1,0,0
18.34584647411409,74.66888104662999,Ahmednagar,112.19550262128678,27.70602192648884,51.54412791841807,1656.956210099051,5.220520519700766,1106.108502239056,89000000,Forest,Loam,99.36734237992452,0,1,1
16.147100780934043,72.29588373847511,Panaji,351.32102271800164,23.880072142660374,86.73924091814482,2722.85683982599,8.64156427979751,1330.2643274032569,8000000,Water Body,Silt,939.3697563426434,1,0,1
23.738186411589204,86.96106895100266,Asansol,22.976563158604602,23.44543483406904,56.73190895388535,484.6716396622908,0.5645227797877133,1853.0409345403407,127000000,Urban,Loam,1337.5825744678946,1,0,0
12.086802524268116,87.75506847682492,Port Blair,281.186731517427,22.205826459377953,64.06679147801583,2465.4086199990466,7.133928964636872,788.6880224920154,21000000,Agricultural,Loam,4118.161025034921,0,0,1
31.26371244186715,89.81249187547232,Gangtok,113.46176628152638,24.94051934210355,60.91653102987585,1763.9698918957233,3.588737460127618,324.51849380934385,20000000,Forest,Loam,3865.1026738337546,1,0,0
10.161968666713353,82.60372999381916,Ozhukarai,122.33942504880389,27.228899270840923,65.79285317441743,1673.8914202273172,4.2077200820651735,445.8234412857986,15000000,Urban,Sandy,1872.6540863303744,1,0,1
36.619721161415,93.92758355091271,Along,9.909416430258206,30.126743821003153,34.462531154623,862.3700238317092,1.667020329490354,2798.2392885138606,10000000,Urban,Peat,707.9460956619816,0,0,0
30.395098309603064,95.1539398485486,Along,144.13042182407372,23.06176013270536,66.66844229154279,2031.2823195229082,5.4273804156235075,1704.1623916913397,10000000,Urban,Loam,5538.449645502431,1,0,1
13.762754764491,91.4137572539822,Port Blair,42.136728945959916,32.53310269450607,50.73725191321134,581.3050989306175,1.9393620077839522,498.1896087202704,21000000,Agricultural,Loam,3143.028400777806,1,0,0
8.16014139658447,86.43221097823744,Port Blair,206.6667109696681,22.552492779203945,68.28275771206164,1806.2540436984239,3.8231372307538,2292.648008360252,21000000,Urban,Clay,1286.9234816062835,1,0,0
31.64838142519019,76.80790765414447,Shimla,296.91223158421207,32.61337100990696,95.40471939141658,2201.7663138092094,6.915638317021782,1385.0805101550786,35000000,Forest,Silt,6141.252972197979,1,1,1
28.498862971580895,96.50540272698642,Along,245.09714348656655,22.803936437033023,71.3332656196342,2511.8036798271896,6.940603396673036,1850.8348276672461,10000000,Forest,Clay,5112.766284485767,0,0,1
29.14120787318863,75.94994884856621,Rohtak,28.74749207160914,40.102509009128326,55.20421132996486,416.98046463430484,0.0,919.0253539724246,103000000,Urban,Clay,2.0,0,0,0
30.366840053892428,73.8770507377225,Bathinda,87.12269780967782,31.8899212763163,54.38700274575543,1377.4645493417256,2.360070230920195,1559.5958965867944,106000000,Agricultural,Sandy,6095.844369149246,0,0,0
10.147294900288621,80.8224692998109,Ozhukarai,27.549937079721044,33.04616078998424,41.01610429626615,1184.5594360068662,1.1255137173863161,1778.7688278810215,15000000,Urban,Loam,2261.302830398737,0,0,0
18.395506127783904,69.64837655065926,Mumbai,171.95872155877493,26.967988188335642,63.55547284758487,2247.7367482151058,7.034563128425414,77.22333236822642,603000000,Forest,Clay,7747.491276947958,1,0,1
11.360202726228762,96.37633947548193,Port Blair,139.8868246448166,31.64268695670985,47.097624510254505,1667.4414484631884,3.168417570939397,2686.9006770466776,21000000,Urban,Clay,4418.382049165996,1,0,0
33.02999935039222,85.06457313607632,Leh,245.81113356521712,20.48705061620525,73.25069057608447,2497.6789590620247,5.24373045034408,324.70787546494745,45000000,Forest,Silt,474.53742815490267,1,1,1
26.07564567799918,84.15161065826108,Mau,143.45051609558945,22.1436816974088,50.29611170923283,1643.9117154918736,4.815672345807471,463.7112513432644,22000000,Urban,Peat,1251.8082410744044,1,0,0
17.596042720726828,87.01809211709187,Puri,90.90848204145271,26.155899695484937,56.28384604178835,2077.2124553716612,4.148080955657956,1255.803688082644,17000000,Agricultural,Silt,1120.5825684298875,0,0,1
9.843192158294686,82.41368578553899,Ozhukarai,35.792902933481,37.107368002733295,54.37417017798986,553.3964527186733,3.174804649256089,874.6522075590782,15000000,Forest,Clay,3641.30659136969,1,0,0
17.018487329754205,68.92984199574171,Mumbai,57.796583171451715,34.0394243228736,53.239305332712505,994.0559234063941,0.9744719004991436,1788.3892245185073,603000000,Agricultural,Clay,2319.955805757484,1,0,0
17.430316338775665,85.75702737637151,Gopalpur,244.04965465057165,14.580766009129878,69.47692960310422,2379.9991362328374,5.289347370352255,409.42586604844803,10000000,Urban,Loam,946.169523318273,0,1,1
29.158579171803858,88.7690424317365,Gangtok,35.02209405739134,22.08360647128105,42.599824564668374,466.9208703810861,1.314441424767478,373.8147481469304,20000000,Agricultural,Sandy,4301.140313147038,0,0,0
26.48916666930118,80.08572275809755,Kanpur,118.62937930629268,27.479258024252015,60.56112902619533,1297.1093367959893,3.9268982898335363,25.761445544738535,403000000,Agricultural,Sandy,3183.234172138308,0,0,1
33.72916953471347,89.9615715900646,Tawang,107.75292791264263,35.53797675234302,59.457719971072024,1373.192271602384,3.682915074625005,496.99672987627616,15000000,Urban,Peat,4727.435805710671,1,1,1
21.69423282969653,74.5830376808142,Dhule,116.32196955412836,29.465134163942814,73.81964985102229,956.6676958415321,2.379279919544369,1030.0886883045114,52000000,Urban,Loam,4123.506736294397,1,0,0
11.468233132210749,74.41702114091933,Kozhikode,112.46249589369347,12.77571283448058,63.10280462450121,2059.1300606249133,4.238812173219229,286.68819646822146,119000000,Forest,Silt,2852.529048954982,0,0,1
28.684098829466855,72.68109264293965,Bikaner,49.88010331545757,20.96407241251036,48.962390106167646,1189.5324808041573,1.9067767850105424,496.99842287324583,90000000,Forest,Sandy,544.698008416732,1,0,0
30.062766409890024,78.7878480338857,Dehradun,228.67276441318194,32.3204135366831,75.34303692644113,2766.166891669243,6.163751354686392,198.15165241792934,300000000,Forest,Loam,649.2741439939812,0,0,1
24.27703872951539,92.56334902628342,Aizawl,171.91305123180683,29.224583980913778,62.307153257838216,1810.7755860394057,3.4343299761978208,1185.496737787995,21000000,Urban,Sandy,4643.946223925482,1,1,1
30.358048218682267,92.00944980232286,Tawang,94.94804528512714,28.80951909710259,54.243787431646375,1134.363603054898,2.4679092071404103,49.93581283927147,15000000,Forest,Peat,5816.413438717685,1,1,1
22.320072294567332,79.10190203094162,Nagpur,145.47462142289191,34.6718560624216,68.99194345111857,1578.2341910706016,3.8112709648944856,977.6634063520412,227000000,Urban,Peat,2092.7781797272096,1,0,1
23.159252052077825,85.08444334342686,Ranchi,108.87970500762917,25.922977104153084,49.26399834734323,1092.4921551911893,3.624104936347709,381.0620818156905,175000000,Urban,Sandy,10000.0,1,0,0
20.39868953239794,88.90367317777256,Digha,101.30274861966478,32.19280825380676,59.29909710626836,1830.3574700458053,3.4486472012761658,33.98876032445866,10000000,Urban,Loam,1049.5819623072673,1,0,0
8.737154675578761,74.99499646421266,Kollam,276.1488519174303,37.85106734939542,80.33375835021576,3267.8742957915656,7.164302675710985,1536.4178214336164,45000000,Water Body,Silt,3946.8207063767736,1,1,1
11.128851382805829,72.87609149094766,Kavaratti,143.47760153681708,29.34663671923571,78.6994710509388,1867.6936989208161,4.739999416006114,535.1100523740711,4000000,Agricultural,Sandy,3323.381072082166,0,0,0
8.911446384915294,96.19078380315702,Port Blair,92.656374563549,22.63373417027067,56.85118521453489,1920.4820623800217,3.097457984303862,731.6716829231219,21000000,Water Body,Clay,4116.907777239931,1,1,0
26.45590192664963,85.90916208307894,Darbhanga,63.3409201120051,25.440952837283533,52.7782901105461,1965.2864876276535,1.8281057360108468,1053.5062605143294,25000000,Agricultural,Loam,1613.1144211523113,0,0,0
17.116323451213475,96.46105593317625,Port Blair,110.62721564004698,22.580590325973972,48.032477711166955,2123.7383042755646,3.996815574451447,851.5413064457766,21000000,Agricultural,Loam,840.4017107138507,1,0,0
22.74855004377638,77.79492362683465,Bhopal,226.73310185296592,14.553915253271335,88.65309939627191,2126.202590195154,6.588743361871945,1050.0095697023332,285000000,Agricultural,Loam,1556.8849051157122,0,1,1
34.31942774385669,88.38791929924982,Gangtok,88.0497668913398,23.256706989747627,58.27718801795699,236.83358324686037,1.5166110248457056,1149.3350839231575,20000000,Forest,Silt,631.0082711023117,0,0,0
15.229474645317374,74.4555054596959,Belgaum,187.37327749046537,31.813021268293923,81.74852924138213,2296.107748985427,7.020821053194384,711.6246559783892,89000000,Agricultural,Loam,355.7254132942097,0,0,1
19.901104768033264,75.57480496694347,Aurangabad,100.87436008839043,28.056382422575215,53.291053858299,1477.7377931492624,4.326018942745314,364.1081944144183,139000000,Desert,Loam,3458.4487251393193,1,0,1
29.91098301774841,82.84516151681909,Gorakhpur,133.36145889863008,36.15323276715114,59.98781569942532,1610.4670866466226,4.410094170381669,222.86385881300254,147000000,Desert,Clay,10000.0,1,1,1
14.63514679925705,77.26892563973406,Anantapur,285.11058833609593,28.86354192701755,69.06085284607201,2688.125415734963,6.928049549627444,1865.637789944651,43000000,Forest,Clay,3298.006757196999,0,0,1
10.232417385034996,72.86102535137695,Kavaratti,58.71342604698907,33.30168659067303,67.25507256041229,1509.9751449928426,0.0,2803.24468105862,4000000,Urban,Loam,433.1198625152732,1,1,0
16.402792134499272,75.62354035769046,Bijapur,175.18286001454624,17.441986185147677,69.97139529574424,1282.899022591664,3.2072199458208352,354.11344770436864,100000000,Water Body,Loam,2210.8976676989882,0,1,1
12.675417330366129,69.03670343951008,Kavaratti,180.2674400902314,25.368230117309327,85.59723955813979,2554.937802048353,6.510916573265345,95.30681388221143,4000000,Desert,Loam,2779.998429118553,0,1,1
34.96123191793462,88.42828502284712,Gangtok,27.155489752714384,26.386286937320552,40.58105333659838,1410.7324689794873,0.6875009403706667,201.3757161873523,20000000,Urban,Sandy,3991.4137810151105,1,0,0
31.435491007368093,82.27138305548999,Dehradun,36.6952095717263,23.047325424287113,50.22275229749396,853.6324530374609,1.5603531881018133,888.5495460949159,300000000,Forest,Loam,4480.411797110578,1,0,0
26.368708938802282,70.73304892573124,Jaisalmer,81.33243460320911,37.154484621660444,62.12752522430787,1264.3484801472157,1.6986570178306581,151.8960150674323,30000000,Urban,Sandy,660.7063856474136,0,0,0
33.27235711544381,72.97912580072625,Jammu,224.94245551265874,16.420412321352938,77.03957531212558,1825.240877557595,5.414694271403369,1211.7469390218214,112000000,Urban,Loam,1189.5518259129476,0,0,1
31.30649023007432,70.97350160526668,Amritsar,114.86725907491696,27.31671910948194,53.90234468177732,1820.7328576073269,2.6580903619981813,2051.4741279287973,139000000,Agricultural,Loam,2351.595236123118,0,1,0
13.41053170769504,85.76519144000042,Visakhapatnam,227.44520768077524,34.795064046794025,69.37044168146696,2828.064417264255,6.852248921307837,2651.6822049357324,682000000,Urban,Clay,13.88518031732344,0,1,1
33.88421095620936,70.73210054476232,Srinagar,205.87815757828992,32.580146527647955,67.41167179455405,2452.7546845493725,6.984045043626821,7.495408593398883,294000000,Agricultural,Loam,663.3430311271627,0,0,1
23.64092501555387,89.87418765802127,Agartala,35.92774906210356,25.721140084423983,72.09317199290811,291.61613623136617,0.0,2539.0104064101893,76000000,Urban,Loam,9441.765864407642,1,0,0
31.415764499757813,68.59481666029134,Jaisalmer,157.47668433419716,22.599881697059995,57.4065401013097,1116.0486964560196,5.068361583520076,1078.2573548528899,30000000,Forest,Clay,1326.082121543204,1,1,1
33.98664769778131,75.23189785188087,Srinagar,146.6085796427291,34.546006410159116,42.12733451535384,1576.7444315493967,3.910756393037463,70.23500362211638,294000000,Water Body,Clay,4106.462234299955,1,1,1
17.222100774184053,93.82933360086531,Port Blair,124.53006016444962,24.87338407070416,59.051879206344445,1527.9201614177916,4.670014718832828,429.2436591992686,21000000,Water Body,Sandy,1917.683783436815,1,0,1
11.191505811302626,88.83740822554513,Port Blair,50.67221770861205,23.01689259629915,47.84733267359027,1311.4580944834993,3.0890052277683333,963.299518197868,21000000,Urban,Loam,10000.0,1,0,0
14.610119713716308,70.11608165484495,Panaji,187.06801645634638,34.00048632123314,64.91169136800781,1900.3387557744084,3.944456291232513,2511.4141260943156,8000000,Forest,Silt,6952.148017858178,0,0,1
20.386125870161433,91.81265703007021,Aizawl,154.55980788827966,29.84427076748208,56.97630111836263,2161.5251912536314,6.397427173622951,143.43664905265692,21000000,Agricultural,Silt,1013.2460137491338,0,0,1
31.7224282117523,82.29801852466593,Dehradun,243.68978556951407,25.887874646016854,73.81476843095066,2901.1892414134245,5.373502861612107,109.32802599346172,300000000,Forest,Silt,4868.204500475112,0,0,1
32.96118691443396,92.55670778789604,Along,214.62751501377872,29.95130262424377,58.997263143688095,2406.4466472546305,5.0285600074167816,511.45320738822176,10000000,Agricultural,Clay,2410.6227904905727,1,1,1
8.20161178540453,85.42145345906141,Ozhukarai,126.99299912684913,30.670794585518195,76.83401443147001,1863.559255011812,2.785557310925155,2756.091672598734,15000000,Agricultural,Silt,1093.9567552588016,0,0,0
22.811671774749406,87.7731579289529,Midnapore,71.59504825788832,27.67751807425107,53.18937802608207,906.3335850685792,0.2711013329051333,2842.8976686984083,12000000,Forest,Loam,2172.715872566812,0,0,0
20.104919091314592,96.81154525147554,Aizawl,74.51750502539319,28.922356253580865,52.356431684857945,639.4867557692103,0.49340455479552126,206.92823680373462,21000000,Agricultural,Loam,1216.7118605226299,0,0,0
14.441126503651176,74.73773083179653,Shivamogga,239.52817655229828,15.02393468167373,86.44026784079766,2188.6509126082938,7.475282582680595,307.76229190248534,47000000,Agricultural,Loam,598.1678274317485,0,0,1
11.4760956526768,86.09442166808026,Chennai,57.600804981282806,27.366396906300725,75.7392128692072,627.7134167468844,0.6340730867027231,1909.0515459479461,426000000,Desert,Peat,1891.1948480980104,1,0,0
17.79083997070521,81.34932031166456,Rajahmundry,75.17942678350872,24.162390475081153,47.25910114498636,1585.6909631322026,2.531929062477308,1061.9419872695235,92000000,Agricultural,Clay,1659.642608727908,1,1,0
35.344381413463054,69.14410663475805,Srinagar,70.05508282050921,23.20397294306262,53.57523938687341,1405.4841497202215,2.3411580865409025,2869.5329072563704,294000000,Agricultural,Peat,1134.019611792789,0,0,0
17.3728850286019,68.41964860358308,Mumbai,95.92948311304038,23.89193022414036,62.408794610259235,455.25765724088205,2.8365345884014266,1789.051181549673,603000000,Agricultural,Loam,2894.1769600607454,1,0,0
23.044928030557617,71.4576287567179,Rajkot,98.0081466592012,25.020163115833757,61.6118584875919,1355.5983998238662,4.538056535907502,193.7551406188311,170000000,Agricultural,Peat,412.025557101342,0,1,1
28.38754980796016,86.8236604756179,Gangtok,147.15060485057114,26.21714141130501,71.12036666003814,962.8973561110122,2.498189733374987,1140.783133590669,20000000,Agricultural,Peat,10000.0,0,1,1
18.545258468999528,84.44772954948837,Berhampur,105.30306105215368,28.996412003095166,64.97164026439494,908.8551957889841,4.368433246559225,39.827320919179726,55000000,Forest,Peat,715.1232655230543,0,1,1
36.18168039890786,84.04945727374809,Leh,111.00545622753033,23.598820580427862,52.53888711088905,1720.8533015620908,3.349797459018855,1362.26417249456,45000000,Agricultural,Clay,2845.375985931683,1,1,0
